Main_ID,RAdeg,DEdeg,PosErr,Pos_ref,Spectype,Spectype_ref,Class,Compact,Mx,Mx_err,Mx_ref,Mo,Mo_err,Mo_ref,Period,Period_err,Period_ref,Superorbital Period,Superorbital Period_err,Superorbital Period_ref,Eccentricity,Eccentricity_err,Eccentricity_ref,Spin_period,Spin_period_err,Spin_period_ref,RV,RV_err,RV_ref,Distance,Distance_err_lo,Distance_err_up,IGR_var,Swift_var,XMM_var,Chandra_var,Var,best_ID,AGILE_ID,AGILE_RA,AGILE_Dec,AGILE_err,AGILE_ref,HEAO_ID,HEAO_RA,HEAO_Dec,HEAO_err,HEAO_ref,UHURU4_ID,UHURU4_RA,UHURU4_Dec,UHURU4_err,UHURU4_ref,ARIEL3_ID,ARIEL3_RA,ARIEL3_Dec,ARIEL3_err,ARIEL3_ref,IGR_ID,IGR_RA,IGR_Dec,IGR_err,IGR_ref,2E_ID,2E_RA,2E_Dec,2E_err,2E_ref,ROSAT_ID,ROSAT_RA,ROSAT_Dec,ROSAT_err,ROSAT_ref,ROSATF_ID,ROSATF_RA,ROSATF_Dec,ROSATF_err,ROSATF_ref,FERMI_ID,FERMI_RA,FERMI_Dec,FERMI_err,FERMI_ref,SAX_ID,SAX_RA,SAX_Dec,SAX_err,SAX_ref,Swift_ID,Swift_RA,Swift_Dec,Swift_err,Swift_ref,XMM_ID,XMM_RA,XMM_Dec,XMM_err,XMM_ref,Chandra_ID,Chandra_RA,Chandra_Dec,Chandra_err,Chandra_ref,2MASS_ID,2MASS_RA,2MASS_Dec,2MASS_err,2MASS_ref,Gaia_ID,Gaia_RA,Gaia_Dec,Gaia_err,Gaia_ref
AX J1910.7+0917,287.681682,9.274764,1.9444444527228672E-5,,BI,2013A&A...555A.115R,sg,,,,,,,,,,,,,,,,,36200.0,110.0,2017MNRAS.469.3056S,,,,,,,Y,,1.0,1.0,Y,2MASS J19104360+0916291,,,,,,,,,,,,,,,,,,,,,AX J1910.7+0917,287.696,9.285,0.05700000127156576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4XMM J191043.5+091628,287.681611,9.274684,5.0513333333333336E-5,,2CXO J191043.6+091629,287.68195126092996,9.274831355729113,2.8529226727086384E-4,,2MASS J19104360+0916291,287.681682,9.274764,1.9444444527228672E-5,,0,,,,
4U 1909+07,287.70087185633383,7.597656302411205,1.84246301651001E-7,,O7.5-9.5If,2005MNRAS.356..665M,sg,,,,,32.0,0.0,2005A&A...436.1049M,4.4007,9.0E-4,2004ApJ...617.1284L,15.18,0.003,2013ApJ...778...45C,0.021,0.039,2004ApJ...617.1284L,603.6,0.1,2020MNRAS.498.4830J,,,,4965.0,-2092.0,3850.0,,0.9987654685974121,,,,Gaia DR3 4306419980916246656,,,,,,,,,,,,,,,,,,,,,4U 1909+07,287.7,7.596,0.005000000198682149,,,,,,,,,,,,,,,,,,,,,,4U 1909+07,287.723,7.608,0.03166666626930237,,2SXPS J191048.4+073550,287.70172,7.59732,9.722222222222222E-4,,,,,,,,,,,,2MASS J19104821+0735516,287.700889,7.597679,1.9444444527228672E-5,,4306419980916246656,287.70087185633383,7.597656302411205,1.84246301651001E-7,
IGR J19113+1533,287.8213082758067,15.553769028526927,1.5918218427234228E-7,,sgB[e],2010A&A...519A..96M,sgB[e],,,,,,,,,,,,,,,,,,,,,,,3582.0,-1600.0,2138.0,Y,,,,Y,Gaia DR3 4512788387794112640,,,,,,,,,,,,,,,,,,,,,IGR J19113+1533,287.821,15.553,0.06883333524068197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2MASS J19111744+1533116,287.82269,15.553224,1.6666666294137637E-5,,4512788387794112640,287.8213082758067,15.553769028526927,1.5918218427234228E-7,
SS 433,287.9565063699124,4.982708527256882,5.11010539614492E-9,,A7Ib,2004ApJ...615..422H,sg,BH,4.2,0.4,2020A&A...640A..96P,11.3,0.6,2020A&A...640A..96P,13.08,0.0,2007A&A...474..903B,23.228,0.005,1997Ap&SS.252..439F,0.05,0.01,2021MNRAS.507L..19C,,,,69.0,4.7,2020A&A...640A..96P,7290.0,-857.0,1186.0,,1.7869954109191895,1.0,1.0,Y,Gaia DR3 4293406612283985024,,,,,,,,,,,,,,,,,,,,,SS 433,287.957,4.983,0.006166666746139526,,,,,,,1WGA J1911.8+0459,287.9575,4.9839,0.013888888888888888,,,,,,,,,,,,SS 433,287.961,4.988,0.03333333333333333,,2SXPS J191149.4+045857,287.95602,4.9826,6.944444444444445E-4,,4XMM J191149.5+045857,287.956549,4.982742,5.718361111111111E-5,,2CXO J191149.5+045857,287.95649525995304,4.982733298815026,1.9719620766020982E-4,,2MASS J19114957+0458578,287.956555,4.982737,1.9444444527228672E-5,,4293406612283985024,287.9565063699124,4.982708527256882,5.11010539614492E-9,
IGR J19140+0951,288.5176059060096,9.882864373650197,8.441192408402762E-8,,B1Iab,2008A&A...486..911N,sg,NS,,,,,,,13.558,0.004,2004ATel..269....1C,,,,,,,5937.0,0.0,2016MNRAS.460.3637S,,,,4020.0,-1681.0,1826.0,,8.575268745422363,1.0,,Y,Gaia DR3 4309253392325650176,,,,,,,,,,,,,,,,,,,,,IGR J19140+0951,288.518,9.883,0.0063333332538604735,,,,,,,,,,,,,,,,,,,,,,IGR J19140+0951,288.51,9.864,0.04333333174387614,,2SXPS J191404.2+095259,288.51774,9.88308,6.388888756434123E-4,,4XMM J191404.2+095258,288.517719,9.882929,5.281488888888889E-4,,2CXO J191404.2+095258X,288.51778088251933,9.882798255595757,4.0295185480372295E-4,,2MASS J19140422+0952577,288.51762,9.882703,1.9444444527228672E-5,,4309253392325650176,288.5176059060096,9.882864373650197,8.441192408402762E-8,
IGR J19149+1036,288.73635095845424,10.610153737132443,4.2049119869867966E-7,,,,,,,,,,,,22.25,0.05,2015MNRAS.446.1041C,,,,,,,,,,,,,1101.0,-242.0,270.0,,1.822302222251892,,,,Gaia DR3 4309736077923798912,,,,,,,,,,,,,,,,,,,,,IGR J19149+1036,288.736,10.611,0.021166666348775228,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J191456.7+103638,288.73646,10.61066,8.611110846201579E-4,,,,,,,,,,,,2MASS J19145680+1036387,288.736696,10.610755,1.9444444527228672E-5,,4309736077923798912,288.73635095845424,10.610153737132443,4.2049119869867966E-7,
IGR J19294+1816,292.48292610722393,18.310605976333413,1.8023121688101028E-7,,B1Ve,2018MNRAS.476.2110R,Be,,,,,12.5,0.0,1996MNRAS.280L..31P,117.2,0.2,2009ATel.2008....1C,,,,,,,12.44,,2009ATel.2002....1S,,,,3189.0,-1241.0,1980.0,Y,14.206665992736816,,,Y,Gaia DR3 4323316622779495680,,,,,,,,,,,,,,,,,,,,,IGR J19294+1816,292.483,18.311,0.021166666348775228,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J192955.8+181838,292.48275,18.31073,2.777777777777778E-4,,,,,,,,,,,,2MASS J19295591+1818382,292.482972,18.310635,1.9444444527228672E-5,,4323316622779495680,292.48292610722393,18.310605976333413,1.8023121688101028E-7,
1RXS J194211.9+255552,295.5465223645784,25.934890350462474,8.909815094537206E-9,,OB,2012ATel.4209....1M,,,,,,,,,166.5,0.5,2015MNRAS.451.2835D,,,,,,,,,,,,,9057.0,-2317.0,3895.0,,1.0451464653015137,,,,Gaia DR3 2021785421455305344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1RXS  J194211.9+255552,295.54959,25.93125,0.005,,,,,,,,,,,,2SXPS J194211.1+255604,295.5464,25.93456,9.722222222222222E-4,,,,,,,,,,,,2MASS J19421116+2556056,295.546521,25.934912,3.05555553899871E-5,,2021785421455305344,295.5465223645784,25.934890350462474,8.909815094537206E-9,
XTE J1946+274,296.4139748795565,27.365399152475934,4.7283205721113424E-9,,B0-1IV-Ve,2002A&A...393..983V,Be,,,,,15.0,0.0,1996MNRAS.280L..31P,172.7,0.6,2015ApJ...815...44M,,,,0.246,0.009,2015ApJ...815...44M,15.78801,4.0E-5,2001A&A...370..529P,,,,13139.0,-2332.0,3380.0,Y,1.034717321395874,,1.0,Y,Gaia DR3 2028089540103670144,,,,,,,,,,,,,,,,,,,,,XTE J1946+274,296.414,27.365,0.007166666785875956,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J194539.2+272151,296.41371,27.36425,9.722222222222222E-4,,,,,,,2CXO J194539.3+272155,296.4139110000151,27.365371271761312,1.9840678152979993E-4,,2MASS J19453935+2721555,296.413989,27.365421,1.6666666294137637E-5,,2028089540103670144,296.4139748795565,27.365399152475934,4.7283205721113424E-9,
KS 1947+300,297.39783883472126,30.20880848740128,2.4487590417265894E-9,,B0Ve,2003A&A...397..739N,Be,,,,,17.5,,1996MNRAS.280L..31P,40.415,0.007,2004ApJ...613.1164G,,,,0.034,0.007,2004ApJ...613.1164G,18.7,,1995ApJ...446..826C,,,,15126.0,-2634.0,3148.0,Y,16.3710994720459,,1.0,Y,Gaia DR3 2031939548802102656,,,,,,,,,,,,,,,,,,,,,KS 1947+300,297.398,30.209,0.007999999821186066,,,,,,,,,,,,,,,,,,,,,,KS 1947+300,297.39,30.172,0.029999999205271403,,2SXPS J194935.5+301230,297.39822,30.2084,5.277777711550395E-4,,,,,,,2CXO J194935.4+301231,297.3977618708028,30.20883405845456,1.973827910151009E-4,,2MASS J19493548+3012317,297.397861,30.208832,1.9444444527228672E-5,,2031939548802102656,297.39783883472126,30.20880848740128,2.4487590417265894E-9,
IGR J19498+2534,297.48094936995193,25.566594846422447,3.581341459519334E-9,,BIa,2019ApJ...878...15H,SFXT,,,,,,,,,,,,,,,,,,,,,,,5991.0,-874.0,1125.0,,1.620779275894165,1.0,,Y,Gaia DR3 2026914849346539008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J194955.3+253359,297.48079,25.5665,8.333333333333333E-4,,4XMM J194955.4+253359,297.480956,25.56662,1.8150222222222223E-4,,,,,,,2MASS J19495543+2533599,297.480989,25.566639,1.6666666294137637E-5,,2026914849346539008,297.48094936995193,25.566594846422447,3.581341459519334E-9,
4U 1954+319,298.92639832142635,32.096930318736355,4.481676345070204E-9,,MI,2020ApJ...904..143H,sg,,,,,9.0,4.0,2020ApJ...904..143H,1296.6375,,2020ApJ...904..143H,,,,,,,18612.0,,2006A&A...460L...1M,,,,3432.0,-249.0,261.0,Y,1.3434783220291138,,0.0,Y,Gaia DR3 2034031438383765760,,,,,,,,,,,,,,,,3A 1954+319,298.9981,32.0939,0.0,,4U 1954+319,298.926,32.097,0.006000000238418579,,,,,,,,,,,,,,,,,,,,,,4U 1954+319,298.947,32.096,0.02833333412806193,,2SXPS J195542.2+320547,298.92623,32.09639,9.722222222222222E-4,,,,,,,2CXO J195542.3+320549,298.9263702389875,32.09695824019446,2.0804801277892477E-4,,2MASS J19554232+3205492,298.926352,32.097004,3.3333332588275274E-5,,2034031438383765760,298.92639832142635,32.096930318736355,4.481676345070204E-9,
Cyg X-1,299.59029482904185,35.201578765113695,3.0383229669597416E-9,,O9.7Iabpvar,2011ApJS..193...24S,sg,BH,21.2,2.2,2021Sci...371.1046M,40.6,7.7,2021Sci...371.1046M,5.5998,1.0E-4,1998MNRAS.301..285L,,,,0.0,,1998MNRAS.301..285L,,,,-7.0,5.0,2003ApJ...583..424G,2146.0,-53.0,64.0,,1.0017777681350708,,,,Gaia DR3 2059383668236814720,,,,,,,,,,,,,,,,3A 1956+350,299.59,35.2065,0.0,,Cyg X-1,299.59,35.202,0.002666666607062022,,,,,,,,,,,,,,,,,4FGL J1958.5+3512,299.6343,35.2024,0.037497,,Cyg X-1,299.578,35.22,0.026666667064030966,,2SXPS J195821.8+351201,299.59111,35.20053,6.944444444444445E-4,,,,,,,,,,,,2MASS J19582166+3512057,299.59028,35.201599,1.6666666294137637E-5,,2059383668236814720,299.59029482904185,35.201578765113695,3.0383229669597416E-9,
IGR J20006+3210,300.09104899633587,32.18973933161206,4.0086048344771074E-9,,BV-III,2008A&A...482..113M,Be,,,,,,,,,,,,,,,,,889.7,4.7,2013MNRAS.436..945P,,,,8356.0,-1199.0,1766.0,,0.999784529209137,,,,Gaia DR3 2033989790047905024,,,,,,,,,,,,,,,,,,,,,IGR J20006+3210,300.091,32.189,0.020000000794728596,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J200021.9+321122,300.09139,32.18959,9.722222222222222E-4,,,,,,,,,,,,2MASS J20002185+3211232,300.091068,32.189781,1.6666666294137637E-5,,2033989790047905024,300.09104899633587,32.18973933161206,4.0086048344771074E-9,
W63 X-1,304.79994307775127,45.667184694277815,5.431141290399764E-8,,Be?,2004HEAD....8.1730R,Be?,NS,,,,,,,,,,,,,,,,36.0,,2004HEAD....8.1730R,,,,767.0,-107.0,157.0,,1.0003716945648193,,,,Gaia DR3 2081690658900784896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J201912.5+454000,304.80239,45.66675,0.0015555555290646024,,,,,,,,,,,,2MASS J20191203+4540017,304.800141,45.667164,6.38888900478681E-5,,2081690658900784896,304.79994307775127,45.667184694277815,5.431141290399764E-8,
RX J2030.5+4751,307.62850374937096,47.86406792934166,3.94681804916925E-9,,B0.5V-IIIe,1997A&A...323..853M,Be,,,,,14.6,,1996MNRAS.280L..31P,46.02,,2018MNRAS.481.2779S,,,,0.41,,2018MNRAS.481.2779S,,,,,,,2293.0,-85.0,95.0,,,0.0,,,Gaia DR3 2083644392294059520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1WGA J2030.5+4751,307.6271,47.8642,0.003611111111111111,,1RXS  J203032.8+475200,307.63666,47.86666,0.004722222222222222,,,,,,,,,,,,,,,,,4XMM J203030.7+475150,307.62816,47.864102,2.616936111111111E-4,,,,,,,2MASS J20303085+4751506,307.628543,47.864079,2.2222221725516848E-5,,2083644392294059520,307.62850374937096,47.86406792934166,3.94681804916925E-9,
PSR J2032+4127,308.0546693559062,41.4567587500388,3.3169462242060243E-9,,B0Ve,2007ApJ...664.1102K,$\gamma$ Be,,,,,15.0,2.8,2010AN....331..349H,17000.0,1000.0,2017MNRAS.464.1211H,,,,0.961,0.002,2017MNRAS.464.1211H,0.14324743146,2.0E-11,2009ApJ...705....1C,,,,1680.0,-43.0,42.0,,2.080596923828125,0.0,0.0,,Gaia DR3 2067835682818358400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4FGL J2032.2+4127,308.0631,41.459,0.006846,,,,,,,2SXPS J203213.1+412723,308.05491,41.45665,2.2222222553359137E-4,,4XMM J203213.1+412724,308.054763,41.456723,2.4917222222222224E-5,,2CXO J203213.1+412724,308.0547454011802,41.45674083710577,2.0110891441262068E-4,,2MASS J20321312+4127243,308.054706,41.456768,1.6666666294137637E-5,,2067835682818358400,308.0546693559062,41.4567587500388,3.3169462242060243E-9,
EXO 2030+375,308.0636268551211,37.63743239546562,1.706782211032179E-8,,B0Ve,1987A&A...182L..55M,Be,,,,,17.5,,1996MNRAS.280L..31P,46.0214,5.0E-4,2002ApJ...570..287W,,,,0.419,0.002,2002ApJ...570..287W,41.306,0.003,2021JApA...42...33J,,,,2410.0,-391.0,497.0,Y,32.549381256103516,1.0,,Y,Gaia DR3 2063791369815322752,,,,,,,,,,,,,,,,,,,,,EXO 2030+375,308.063,37.638,0.0030000001192092896,,,,,,,,,,,,,,,,,,,,,,EXO 2030+375,308.061,37.627,0.034999998410542806,,2SXPS J203215.3+373814,308.06416,37.63743,6.111111243565878E-4,,4XMM J203215.2+373815,308.063631,37.637519,6.967222222222222E-5,,,,,,,2MASS J20321527+3738148,308.063646,37.637463,1.6666666294137637E-5,,2063791369815322752,308.0636268551211,37.63743239546562,1.706782211032179E-8,
Cyg X-3,308.107422,40.957756,1.6666666294137637E-5,,WN4/5-6/7,1996A&A...314..521V,WR,BH,7.2,0.0,2022ApJ...926..123A,,,,0.19968476,3.0E-8,2017ApJ...849..141B,,,,,,,,,,,,,,,,,1.5756831169128418,1.0,1.0,Y,2MASS J20322578+4057279,,,,,,,,,,,,,,,,3A 2030+407,308.1106,40.9609,0.0,,Cyg X-3,308.107,40.958,0.0030000001192092896,,,,,,,1WGA J2032.4+4057,308.1054,40.9619,0.013888888888888888,,,,,,,4FGL J2032.6+4053,308.1526,40.8939,0.165345,,Cyg X-3,308.136,40.948,0.026666667064030966,,2SXPS J203225.7+405727,308.10713,40.95763,2.2222222553359137E-4,,4XMM J203225.7+405730,308.107403,40.958401,1.0135166666666667E-4,,2CXO J203225.7+405728,308.10739411640225,40.957844413509555,1.9719066288050122E-4,,2MASS J20322578+4057279,308.107422,40.957756,1.6666666294137637E-5,,0,,,,
GRO J2058+42,314.6980582988151,41.776979685270454,3.0647652844587968E-9,,O9.5-B0IV-Ve,2005A&A...440..637R,Be,NS,,,,18.0,,2005A&A...441..235Z,55.0,,1998ApJ...499..820W,,,,,,,195.25,0.02,2020MNRAS.497.1059K,,,,8861.0,-927.0,1065.0,,0.9981594681739807,,,,Gaia DR3 2065653598916388352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRO J2058+42,314.734,41.782,0.045000000794728594,,2SXPS J205847.2+414637,314.69706,41.77704,9.722222222222222E-4,,,,,,,,,,,,2MASS J20584753+4146372,314.698057,41.777,1.9444444527228672E-5,,2065653598916388352,314.6980582988151,41.776979685270454,3.0647652844587968E-9,
SAX J2103.5+4545,315.8987696922526,45.751532832107685,3.011806919756863E-9,,B0Ve,2004A&A...421..673R,Be,,,,,17.5,,1996MNRAS.280L..31P,12.66536,8.8E-4,2007MNRAS.374.1108B,,,,0.4055,0.0032,2007MNRAS.374.1108B,358.61,0.03,1998A&A...337L..25H,,,,6218.0,-448.0,576.0,Y,9.560577392578125,,1.0,Y,Gaia DR3 2162805896614571904,,,,,,,,,,,,,,,,,,,,,SAX J2103.5+4545,315.899,45.752,0.005833333233992258,,,,,,,,,,,,,,,,,,,,,,SAX J2103.5+4545,315.92,45.736,0.029999999205271403,,2SXPS J210335.6+454506,315.8987,45.7518,3.611110978656345E-4,,,,,,,2CXO J210335.6+454505,315.8987194842672,45.75154035099894,1.97327388635587E-4,,2MASS J21033570+4545055,315.898784,45.751537,3.3333332588275274E-5,,2162805896614571904,315.8987696922526,45.751532832107685,3.011806919756863E-9,
IGR J21347+4737,323.5848682806499,47.63337917570627,3.120605057726304E-9,,B3V,2009A&A...495..121M,Be,NS,,,,12.5,,1996MNRAS.280L..31P,,,,,,,,,,322.7,0.6,2020ATel14291....1P,,,,8300.0,-805.0,851.0,Y,,1.0,,Y,Gaia DR3 1978365123143522176,,,,,,1H2131+473,323.3388,47.5526,0.09225496669166064,,4U 2129+47,323.31708333333336,47.54861111111111,0.02700948978137537,,,,,,,IGR J21347+4737,323.585,47.634,0.051499998569488524,,,,,,,,,,,,1RXS  J213419.6+473810,323.58167,47.63625,0.0044444444444444444,,,,,,,,,,,,,,,,,4XMM J213420.3+473800,323.584905,47.633382,6.722388888888889E-5,,,,,,,2MASS J21342037+4738002,323.584907,47.633389,1.6666666294137637E-5,,1978365123143522176,323.5848682806499,47.63337917570627,3.120605057726304E-9,
Cep X-4,324.87785209104953,56.98621852916199,3.2027402064866496E-9,,B1-B2Ve,1998A&A...332L...9B,Be,NS,,,,10.8,,1996MNRAS.280L..31P,20.85,0.05,2007A&A...470.1065M,,,,,,,65.3508,1.4E-4,2021ApJ...920..139M,,,,7446.0,-492.0,576.0,,2.9172933101654053,,0.0,,Gaia DR3 2178178409188167296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1WGA J2139.4+5659,324.8742,56.9854,0.003611111111111111,,,,,,,,,,,,,,,,,2SXPS J213930.6+565908,324.87771,56.98567,9.722222222222222E-4,,,,,,,2CXO J213930.6+565910,324.8778651536054,56.98624948873934,1.9789729028564645E-4,,2MASS J21393068+5659104,324.877848,56.986237,1.6666666294137637E-5,,2178178409188167296,324.87785209104953,56.98621852916199,3.2027402064866496E-9,
1H 2202+501,330.4091919702234,50.16795238313883,3.1130654840833614E-9,,Be,1964LS....C03....0H,Be,,,,,,,,,,,,,,,,,,,,-16.8,2.5,2017AJ....153..174C,1116.0,-16.0,14.0,,,,,,Gaia DR3 1979911002134040960,,,,,,1H2202+501,331.1879,50.4233,0.1909859392993735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2MASS J22013820+5010046,330.409184,50.167953,1.6666666294137637E-5,,1979911002134040960,330.4091919702234,50.16795238313883,3.1130654840833614E-9,
4U 2206+543,331.98428755192987,54.518432170802825,3.347356234573656E-9,,O9.5Vep,2006A&A...446.1095B,Be,,,,,18.0,,2005A&A...441..235Z,9.558,0.04,2014AN....335.1060S,,,,0.3,0.02,2014AN....335.1060S,392.0,,1992ApJ...401..678S,-54.5,1.0,2014AN....335.1060S,3104.0,-135.0,133.0,,1.0838074684143066,1.0,,Y,Gaia DR3 2005653524280214400,,,,,,,,,,,,,,,,3A 2206+543,331.9763,54.5852,0.05513288855264134,,4U 2206+543,331.984,54.518,0.008166666825612385,,,,,,,,,,,,,,,,,,,,,,4U 2206+543,332.019,54.512,0.02833333412806193,,2SXPS J220756.2+543107,331.98429,54.51883,9.722222222222222E-4,,4XMM J220756.2+543106,331.984189,54.518425,5.277797222222223E-4,,,,,,,2MASS J22075623+5431064,331.984313,54.518459,1.9444444527228672E-5,,2005653524280214400,331.98428755192987,54.518432170802825,3.347356234573656E-9,
SAX J2239.3+6116,339.8368297959251,61.27405311885465,3.460414138519102E-9,,B0Ve,2017A&A...598A..16R,Be,NS,,,,17.5,,1996MNRAS.280L..31P,262.0,5.0,2000A&A...361...85I,,,,,,,1247.2,0.7,2001A&A...380L..26I,,,,7387.0,-675.0,855.0,,,,0.0,,Gaia DR3 2201091578667140352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4U 2238+60,339.812,61.261,0.05,,,,,,,,,,,,2CXO J223920.8+611626,339.8368361248281,61.273992654530204,1.9865828522908725E-4,,2MASS J22392085+6116266,339.836886,61.274059,1.9444444527228672E-5,,2201091578667140352,339.8368297959251,61.27405311885465,3.460414138519102E-9,
MWC 656,340.73874140526055,44.72172459979292,3.678115964349774E-9,,B1.5-B2IIIe,2014Natur.505..378C,Be,BH,,,,7.8,2.0,2010ApJ...723L..93W,60.37,0.04,2010ApJ...723L..93W,,,,0.1,0.0,2014Natur.505..378C,,,,-14.1,2.1,2014Natur.505..378C,1984.0,-76.0,80.0,,,,,,Gaia DR3 1982359580155628160,AGL J2241+4454,340.3,44.9,0.1,2010ATel.2761....1L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2MASS J22425730+4443183,340.738777,44.72176,1.6666666294137637E-5,,1982359580155628160,340.73874140526055,44.72172459979292,3.678115964349774E-9,
2MASS J22535512+6243368,343.4796708776849,62.726882349922974,4.2030440332988905E-9,,BIII,2013A&A...556A.120M,,NS,,,,,,,,,,,,,,,,46.753,0.003,2021A&A...649A.118L,,,,9748.0,-1166.0,1676.0,,1.0514055490493774,1.0,1.0,Y,Gaia DR3 2207277877757956352,,,,,,1H2252+621,343.6493,62.4367,0.20232092281822506,,,,,,,,,,,,,,,,,,,,,,1WGA J2253.9+6242,343.4771,62.7259,0.003611111111111111,,1RXS  J225352.8+624354,343.47,62.73167,0.007222222222222222,,,,,,,,,,,,2SXPS J225355.1+624337,343.47967,62.72704,2.499999933772617E-4,,4XMM J225355.0+624336,343.479539,62.726874,9.805277777777779E-5,,2CXO J225355.0+624337,343.47936071309994,62.7269904252261,1.9922620915999444E-4,,2MASS J22535512+6243368,343.479704,62.726913,1.6666666294137637E-5,,2207277877757956352,343.4796708776849,62.726882349922974,4.2030440332988905E-9,
